9331	mamão	o mamão	/mɐ.ˈmɐ̃w̃/	/ma.ˈmɐ̃w̃/	sm		papaya	/pəˈpaɪə/	/pəˈpaɪə/	n			papaya						
9332	maracujá	o maracujá	/mɐ.ɾɐ.ku.ˈʒa/	/ma.ɾa.ku.ˈʒa/	sm		passion fruit	/ˈpæʃən fruːt/	/ˈpæʃən fruːt/	n			maracuyá						
9333	uva branca	a uva branca	/ˈu.vɐ ˈbɾɐ̃.kɐ/	/ˈu.vɐ ˈbɾɐ̃.ka/	sf		green grape	/ɡriːn ɡreɪp/	/ɡriːn ɡreɪp/	n			uva verde						
9334	uva rosada	a uva rosada	/ˈu.vɐ ru.ˈza.ðɐ/	/ˈu.vɐ ɾo.ˈza.ðɐ/	sf		red grape	/rɛd ɡreɪp/	/rɛd ɡreɪp/	n			uva roja						
9335	tangerina	a tangerina	/tɐ̃.ʒe.ˈɾi.nɐ/	/tɐ̃.ʒe.ˈɾi.nɐ/	sf		tangerine	/ˈtændʒəriːn/	/ˈtændʒəriːn/	n			mandarina						
9336	toranja	a toranja	/tu.ˈɾɐ̃.ʒɐ/	/to.ˈɾɐ̃.ʒa/	sf		grapefruit	/ˈɡreɪpfruːt/	/ˈɡreɪpfruːt/	n			pomelo						
9337	melancia	a melancia	/mɨ.ˈlɐ̃.si.ɐ/	/mi.ˈlɐ̃.si.ɐ/	sf		watermelon	/ˈwɔtərmɛlən/	/ˈwɔːtəmɛlən/	n			sandía						
9338	frutos do bosque	os frutos do bosque	/ˈfɾu.tuʒ du ˈboʃ.kɨ/	/ˈfɾu.tus du ˈboʃ.ki/	smp		berries	/ˈbɛrɪz/	/ˈbɛrɪz/	nfp			frutos del bosque						
9339	coco	o coco	/ˈko.ku/	/ˈko.ku/	sm		coconut	/ˈkoʊkənʌt/	/ˈkəʊkənʌt/	n			coco						
9340	pitaia	a pitaia	/pi.ˈtaɪ.ɐ/	/pi.ˈtaɪ.ɐ/	sf		dragon fruit	/ˈdræɡən fruːt/	/ˈdræɡən fruːt/	n			pitaya						
9341	granadilha	a granadilha	/ɡɾɐ.nɐ.ˈði.ʎɐ/	/ɡɾa.na.ˈði.ʎɐ/	sf		passion fruit	/ˈpæʃən fruːt/	/ˈpæʃən fruːt/	n			granadilla						
9342	amêndoas	as amêndoas	/ɐ.ˈmẽ.du.ɐʃ/	/ɐ.ˈmẽ.du.ɐʃ/	sfp		almonds	/ˈɑːməndz/	/ˈɑːməndz/	nmp			almendras						
9343	tamarindo	o tamarindo	/tɐ.mɐ.ˈɾĩ.du/	/ta.ma.ˈɾĩ.du/	sm		tamarind	/ˈtæmərɪnd/	/ˈtæmərɪnd/	n			tamarindo						
9344	queijo para barrar	o queijo para barrar	/ˈkei.ʒu pɐ.ɾɐ ˈba.ʁaɾ/	/ˈkei.ʒu pa.ɾa ˈba.ʁaʁ/	sm		cream cheese	/kriːm tʃiz/	/kriːm tʃiːz/	n			queso para untar						
9345	creme	o creme	/ˈkɾe.mɨ/	/ˈkɾe.mi/	sm		cream	/kriːm/	/kriːm/	n			crema						
9346	caldo-verde	o caldo-verde	/ˌkaɫ.ðu ˈvɛɾ.ðɨ/	/ˌkaɫ.ðu ˈveɾ.ði/	sm		caldo verde	/ˈkældu ˈvɛrdi/	/ˈkældəʊ ˈvɜːdi/	n			caldo verde						
9347	canja	a canja	/ˈkɐ̃.ʒɐ/	/ˈkɐ̃.ʒɐ/	sf		chicken soup	/ˈʧɪkɪn sup/	/ˈʧɪkɪn suːp/	np			sopa de pollo						
9348	coentros	os coentros	/kuˈẽtɾuʃ/	/kwẽˈtɾus/	smp		coriander	/ˌkɒriˈændər/	/ˌkɒriˈændə/	n			cilantro						<img src="_cilantro.jpg">
9349	salsa	a salsa	/ˈsaɫ.sɐ/	/ˈsaɫ.sa/	sf		parsley	/ˈpɑrsli/	/ˈpɑːsli/	n			perejil						
9350	molho	o molho	/ˈmo.ʎu/	/ˈmo.ʎu/	sm		sauce	/sɔs/	/sɔːs/	n			salsa						
9351	massa	a massa	/ˈma.sɐ/	/ˈma.sa/	sf		pasta	/ˈpæstə/	/ˈpæstə/	n			pasta						
9352	massa	a massa	/ˈma.sɐ/	/ˈma.sa/	sf		dough	/doʊ/	/dəʊ/	n			masa						
9353	letria	a letria	/lɨˈtɾi.ɐ/	/leˈtɾi.a/	sf		letria	/ˈlɛtriə/	/ˈlɛtriə/	n			letria						
9354	salmão	o salmão	/sɐw̃.ˈlɐ̃w̃/	/saw̃.ˈlɐ̃w̃/	sm		salmon	/ˈsæmən/	/ˈsæmən/	n		sam-un<br>A type of fish we eat.	salmón						
9355	bacalhau	o bacalhau	/bɐ.kɐ.ˈʎaw̃/	/ba.ka.ˈʎaw̃/	sm		codfish	/ˈkɒdˌfɪʃ/	/ˈkɒdˌfɪʃ/	n			bacalao						
9356	fiambre	o fiambre	/fi.ˈɐ̃bɾɨ/	/fi.ˈɐ̃bɾi/	sm		ham	/hæm/	/hæm/	n			jamón						
9357	bacon	o bacon	/ˈba.kõ/	/ˈba.kõ/	sm		bacon	/ˈbeɪkən/	/ˈbeɪkən/	n			bacon						
9358	fiambre de peito de frango	o fiambre de peito de frango	/fi.ˈɐ̃bɾɨ ðɨ ˈpɐj.tu ðɨ ˈfɾɐ̃.ɡu/	/fi.ˈɐ̃bɾi ði ˈpɐj.tu ði ˈfɾɐ̃.ɡu/	sm		chicken breast ham	/ˈʧɪkɪn brɛst hæm/	/ˈʧɪkɪn brɛst hæm/	n			pechuga de pollo						
9359	presunto	o presunto	/pɾɨ.ˈzũ.tu/	/pɾi.ˈzũ.tu/	sm		ham	/hæm/	/hæm/	n			jamón curado						
9360	lista	a lista	/ˈliʃ.tɐ/	/ˈliʃ.tɐ/	sf		list	/lɪst/	/lɪst/	n			lista						
9361	ementa (PT)	a ementa (PT)	/ɨ.ˈmẽ.tɐ/	/i.ˈmẽ.tɐ/	sf		menu	/ˈmɛnjuː/	/ˈmɛnjuː/	n			menú						
9362	cardápio (BR)	o cardápio (BR)	/kɐɾ.ˈdapju/	/kaʁ.ˈdapju/	sm		menu	/ˈmɛnjuː/	/ˈmɛnjuː/	n			menú						
9363	ananás	o ananás	/ɐ.nɐ.ˈnas/	/ɐ.nɐ.ˈnas/	sm		pineapple	/ˈpaɪnˌæpl/	/ˈpaɪnˌæpl̩/	n			piña						
9364	lista	a lista	/ˈliʃ.tɐ/	/ˈliʃ.tɐ/	sf		menu	/ˈmɛnjuː/	/ˈmɛnjuː/	n			menú						
9365	almoço	o almoço	/ɐˈɫmu.su/	/aˈlmu.su/	sm		lunch	/lʌnʧ/	/lʌntʃ/	n			almuerzo						
9366	jantar (refeição)	o jantar	/ʒɐ̃ˈtaɾ/	/ʒɐ̃ˈtaʁ/	sm		dinner	/ˈdɪnər/	/ˈdɪnə/	n			cena						
9367	refeição	a refeição	/ʁɨ.fɐj.ˈsɐ̃w̃/	/ʁi.fɐj.ˈsɐ̃w̃/	sf		meal	/mil/	/miːl/	n			comida						
9368	pequeno-almoço (PT)	o pequeno-almoço (PT)	/pɨ.ˌke.nu aɫ.ˈmu.su/	/pi.ˌke.nu aɫ.ˈmu.su/	sm		breakfast	/ˈbrɛkfəst/	/ˈbrɛkfəst/	n			desayuno						
9369	mata-bicho (ANG)	o mata-bicho (ANG)	/ˌma.tɐ ˈbi.ʃu/	/ˌma.ta ˈbi.ʃu/	sm		breakfast	/ˈbrɛkfəst/	/ˈbrɛkfəst/	n			desayuno						
9397	fatia	a fatia	/fɐ.ˈti.ɐ/	/fa.ˈtʃi.ɐ/	sf		slice	/slaɪs/	/slaɪs/	n			trozo						
9523	A padaria portuguesa	A padaria portuguesa	/a pɐ.ˈða.ɾi.ɐ puɾ.tu.ˈɡe.zɐ/	/a pɐ.ˈða.ɾi.ɐ puɾ.tu.ˈɡe.zɐ/	sf	https://apadariaportuguesa.pt/	The Portuguese bakery						La panadería portuguesa						<img src="_paderia_portuguesa.JPG">
